date,name,symbol,sector,open,high,low,close,volume
2014-04-10,Pentair plc.,PNR,Industrials,72.2918,72.346,70.5129,70.5491,1618185
2014-04-11,Pentair plc.,PNR,Industrials,70.1337,70.8199,69.3752,69.5738,1191195
2014-04-14,Pentair plc.,PNR,Industrials,70.1879,70.6394,69.5558,69.9079,1103350
2014-04-15,Pentair plc.,PNR,Industrials,70.1879,70.5581,68.8154,70.1879,797063
2014-04-16,Pentair plc.,PNR,Industrials,71.0005,72.2376,70.5175,72.2286,772773
2014-04-17,Pentair plc.,PNR,Industrials,72.5446,72.5446,71.8313,71.8313,1467826
2014-04-21,Pentair plc.,PNR,Industrials,71.8764,72.7523,71.6597,72.671,1211001
2014-04-22,Pentair plc.,PNR,Industrials,70.4317,70.5761,67.2261,67.6776,5360155
2014-04-23,Pentair plc.,PNR,Industrials,66.3277,68.8645,66.3005,68.1125,2610167
2014-04-24,Pentair plc.,PNR,Industrials,68.5112,68.5112,67.4964,67.8045,2000974
2014-04-25,Pentair plc.,PNR,Industrials,67.6233,67.9404,66.7716,66.8894,1443159
2014-04-28,Pentair plc.,PNR,Industrials,67.125,67.2428,65.1952,66.2371,2481246
2014-04-29,Pentair plc.,PNR,Industrials,66.5089,66.9528,65.911,66.681,1804501
2014-04-30,Pentair plc.,PNR,Industrials,66.6267,67.5146,66.2915,67.3062,1433689
2014-05-01,Pentair plc.,PNR,Industrials,67.3062,67.5146,66.7626,67.2337,1000515
2014-05-02,Pentair plc.,PNR,Industrials,67.4964,68.2847,67.2881,67.6776,1287553
2014-05-05,Pentair plc.,PNR,Industrials,67.2881,67.9811,66.9528,67.877,1187765
2014-05-06,Pentair plc.,PNR,Industrials,67.6867,68.1125,67.2428,67.8226,1215409
2014-05-07,Pentair plc.,PNR,Industrials,67.9132,68.2937,67.4829,68.0763,1679741
2014-05-08,Pentair plc.,PNR,Industrials,67.7954,68.8011,67.7818,68.4659,1161593
2014-05-09,Pentair plc.,PNR,Industrials,68.2756,68.4024,67.3515,67.9223,1247319
2014-05-12,Pentair plc.,PNR,Industrials,68.2575,69.2722,68.2575,69.2359,1440019
2014-05-13,Pentair plc.,PNR,Industrials,69.4081,69.6889,68.9551,69.1816,873481
2014-05-14,Pentair plc.,PNR,Industrials,68.9279,69.1816,68.0582,68.1488,636629
2014-05-15,Pentair plc.,PNR,Industrials,67.7592,67.8317,66.1647,67.134,1851213
2014-05-16,Pentair plc.,PNR,Industrials,66.6267,67.0978,65.9472,66.4636,1745293
2014-05-19,Pentair plc.,PNR,Industrials,66.3368,67.5599,66.0378,67.3696,851142
2014-05-20,Pentair plc.,PNR,Industrials,67.3696,67.4693,65.911,66.1556,903894
2014-05-21,Pentair plc.,PNR,Industrials,66.2462,67.0625,66.219,66.8441,934041
2014-05-22,Pentair plc.,PNR,Industrials,67.0887,67.5961,66.9075,67.134,672153
2014-05-23,Pentair plc.,PNR,Industrials,67.3424,67.7682,67.1522,67.6958,598320
2014-05-27,Pentair plc.,PNR,Industrials,68.1397,68.792,68.04,68.0763,1120503
2014-05-28,Pentair plc.,PNR,Industrials,68.2303,68.6742,67.5417,67.5961,822305
2014-05-29,Pentair plc.,PNR,Industrials,67.6686,67.8407,66.98,67.4058,967504
2014-05-30,Pentair plc.,PNR,Industrials,67.3334,67.6776,66.7898,67.6233,1533512
2014-06-02,Pentair plc.,PNR,Industrials,67.7592,67.9857,66.9846,67.9132,672450
2014-06-03,Pentair plc.,PNR,Industrials,67.7139,67.886,67.0253,67.3062,659163
2014-06-04,Pentair plc.,PNR,Industrials,67.1975,67.7954,67.1612,67.5327,944467
2014-06-05,Pentair plc.,PNR,Industrials,67.877,69.2994,67.4511,69.0185,1087107
2014-06-06,Pentair plc.,PNR,Industrials,69.1544,70.1601,69.1544,70.1238,617696
2014-06-09,Pentair plc.,PNR,Industrials,69.9698,71.7546,69.9517,71.1204,991238
2014-06-10,Pentair plc.,PNR,Industrials,70.8849,71.057,70.5859,70.7218,671873
2014-06-11,Pentair plc.,PNR,Industrials,70.3775,70.5687,69.9789,70.1419,774653
2014-06-12,Pentair plc.,PNR,Industrials,70.1057,70.3231,68.0921,68.2665,1265818
2014-06-13,Pentair plc.,PNR,Industrials,68.2847,68.4749,67.8588,68.1125,783015
2014-06-16,Pentair plc.,PNR,Industrials,68.04,68.783,67.8951,68.3843,1200245
2014-06-17,Pentair plc.,PNR,Industrials,68.0853,68.638,67.9947,68.3662,1298524
2014-06-18,Pentair plc.,PNR,Industrials,68.4749,68.5746,67.3071,67.8588,951344
2014-06-19,Pentair plc.,PNR,Industrials,67.8951,67.8951,67.2428,67.6505,1647678
2014-06-20,Pentair plc.,PNR,Industrials,67.7864,68.484,67.6142,68.2847,1600450
2014-06-23,Pentair plc.,PNR,Industrials,68.2847,68.5021,68.1578,68.33,673247
2014-06-24,Pentair plc.,PNR,Industrials,68.5112,68.5836,67.8588,67.8951,1042332
2014-06-25,Pentair plc.,PNR,Industrials,67.7048,67.8317,66.9257,67.1703,1378403
2014-06-26,Pentair plc.,PNR,Industrials,66.971,67.1522,66.1465,66.2915,1293532
2014-06-27,Pentair plc.,PNR,Industrials,65.8838,66.2734,65.5667,65.92,2021876
2014-06-30,Pentair plc.,PNR,Industrials,65.8113,66.4659,65.168,65.3402,2119027
2014-07-01,Pentair plc.,PNR,Industrials,65.7479,65.9291,65.1499,65.6845,1460392
2014-07-02,Pentair plc.,PNR,Industrials,65.4851,65.8113,65.0956,65.1409,1402660
2014-07-03,Pentair plc.,PNR,Industrials,65.5395,65.8928,65.3039,65.4127,766645
2014-07-07,Pentair plc.,PNR,Industrials,65.168,65.2133,64.2539,64.3708,1642317
2014-07-08,Pentair plc.,PNR,Industrials,64.3255,64.3708,63.4285,63.6369,1669116
2014-07-09,Pentair plc.,PNR,Industrials,63.8815,64.4251,63.7275,64.2983,2190367
2014-07-10,Pentair plc.,PNR,Industrials,63.501,64.1352,63.1114,63.8544,1186522
2014-07-11,Pentair plc.,PNR,Industrials,64.0356,64.3255,63.4285,64.1805,1253378
2014-07-14,Pentair plc.,PNR,Industrials,64.7785,65.6392,64.6244,65.4489,2680270
2014-07-15,Pentair plc.,PNR,Industrials,65.2315,65.8204,64.8238,65.6845,2204925
2014-07-16,Pentair plc.,PNR,Industrials,66.0469,66.7082,65.7116,66.3368,1883547
2014-07-17,Pentair plc.,PNR,Industrials,66.0922,66.0922,64.715,64.8419,1750688
2014-07-18,Pentair plc.,PNR,Industrials,64.9687,65.6573,64.8238,65.5757,1866945
2014-07-21,Pentair plc.,PNR,Industrials,65.4036,66.1375,65.168,65.7751,984501
2014-07-22,Pentair plc.,PNR,Industrials,66.1556,66.2915,65.5304,65.612,1280894
2014-07-23,Pentair plc.,PNR,Industrials,65.7303,65.8795,65.2208,65.3573,812307
2014-07-24,Pentair plc.,PNR,Industrials,65.2845,65.7758,65.1662,65.3027,1200511
